Time(s),Theta_MATLAB,Omega_MATLAB,Theta_CPP,Omega_CPP,Theta_IKF,Omega_IKF,Theta_Hybrid,Omega_Hybrid,CycleTime_us
8.506000,1.908487,-1.451355,1.908333,-1.505428,1.908487,-1.451865,1.908333,-1.505428,13.000000
8.507000,1.907034,-1.455309,1.906880,-1.509419,1.907034,-1.455820,1.906880,-1.509419,13.000000
8.508000,1.905577,-1.459247,1.905423,-1.513393,1.905576,-1.459758,1.905423,-1.513393,15.000000
8.509000,1.904116,-1.463168,1.903961,-1.517351,1.904115,-1.463680,1.903961,-1.517351,13.000000
8.510000,1.902650,-1.467072,1.902496,-1.521292,1.902650,-1.467585,1.902496,-1.521292,13.000000
8.511000,1.901181,-1.470960,1.901027,-1.525216,1.901181,-1.471473,1.901027,-1.525216,12.000000
8.512000,1.899709,-1.474831,1.899554,-1.529124,1.899708,-1.475344,1.899554,-1.529124,13.000000
8.513000,1.898232,-1.478686,1.898077,-1.533014,1.898231,-1.479199,1.898077,-1.533014,13.000000
8.514000,1.896751,-1.482523,1.896596,-1.536888,1.896751,-1.483037,1.896596,-1.536888,13.000000
8.515000,1.895267,-1.486344,1.895112,-1.540745,1.895266,-1.486858,1.895112,-1.540745,19.000000
8.516000,1.893778,-1.490148,1.893623,-1.544586,1.893778,-1.490663,1.893623,-1.544586,9.000000
8.517000,1.892286,-1.493934,1.892131,-1.548409,1.892286,-1.494450,1.892131,-1.548409,10.000000
8.518000,1.890791,-1.497704,1.890635,-1.552215,1.890790,-1.498220,1.890635,-1.552215,9.000000
8.519000,1.889291,-1.501457,1.889136,-1.556004,1.889291,-1.501973,1.889136,-1.556004,9.000000
8.520000,1.887788,-1.505192,1.887632,-1.559776,1.887787,-1.505709,1.887632,-1.559776,9.000000
8.521000,1.886281,-1.508911,1.886125,-1.563530,1.886280,-1.509428,1.886125,-1.563530,9.000000
8.522000,1.884770,-1.512612,1.884614,-1.567268,1.884770,-1.513130,1.884614,-1.567268,9.000000
8.523000,1.883255,-1.516296,1.883100,-1.570988,1.883255,-1.516814,1.883100,-1.570988,9.000000
8.524000,1.881737,-1.519963,1.881581,-1.574691,1.881737,-1.520481,1.881581,-1.574691,9.000000
8.525000,1.880215,-1.523612,1.880060,-1.578376,1.880215,-1.524131,1.880060,-1.578376,9.000000
8.526000,1.878690,-1.527244,1.878534,-1.582044,1.878690,-1.527763,1.878534,-1.582044,9.000000
8.527000,1.877161,-1.530858,1.877005,-1.585694,1.877161,-1.531378,1.877005,-1.585694,9.000000
8.528000,1.875628,-1.534455,1.875472,-1.589327,1.875628,-1.534975,1.875472,-1.589327,9.000000
8.529000,1.874092,-1.538034,1.873936,-1.592942,1.874092,-1.538555,1.873936,-1.592942,12.000000
8.530000,1.872552,-1.541596,1.872396,-1.596540,1.872552,-1.542117,1.872396,-1.596540,9.000000
8.531000,1.871009,-1.545140,1.870852,-1.600120,1.871009,-1.545662,1.870852,-1.600120,9.000000
8.532000,1.869462,-1.548666,1.869305,-1.603682,1.869462,-1.549188,1.869305,-1.603682,9.000000
8.533000,1.867912,-1.552175,1.867755,-1.607226,1.867911,-1.552697,1.867755,-1.607226,9.000000
8.534000,1.866358,-1.555666,1.866201,-1.610753,1.866357,-1.556189,1.866201,-1.610753,95.000000
8.535000,1.864800,-1.559139,1.864643,-1.614261,1.864800,-1.559662,1.864643,-1.614261,45262.000000
8.536000,1.863239,-1.562594,1.863082,-1.617752,1.863239,-1.563117,1.863082,-1.617752,9.000000
8.537000,1.861675,-1.566031,1.861518,-1.621225,1.861675,-1.566555,1.861518,-1.621225,9.000000
8.538000,1.860107,-1.569450,1.859950,-1.624679,1.860107,-1.569974,1.859950,-1.624679,9.000000
8.539000,1.858536,-1.572851,1.858379,-1.628116,1.858536,-1.573376,1.858379,-1.628116,9.000000
8.540000,1.856962,-1.576234,1.856804,-1.631534,1.856961,-1.576759,1.856804,-1.631534,9.000000
8.541000,1.855384,-1.579599,1.855226,-1.634934,1.855383,-1.580125,1.855226,-1.634934,9.000000
8.542000,1.853802,-1.582945,1.853645,-1.638316,1.853802,-1.583472,1.853645,-1.638316,114.000000
8.543000,1.852218,-1.586274,1.852060,-1.641680,1.852218,-1.586801,1.852060,-1.641680,26.000000
8.544000,1.850630,-1.589584,1.850472,-1.645025,1.850630,-1.590111,1.850472,-1.645025,28.000000
8.545000,1.849039,-1.592876,1.848881,-1.648352,1.849038,-1.593403,1.848881,-1.648352,13.000000
8.546000,1.847444,-1.596149,1.847286,-1.651661,1.847444,-1.596677,1.847286,-1.651661,13.000000
8.547000,1.845846,-1.599404,1.845688,-1.654951,1.845846,-1.599933,1.845688,-1.654951,15.000000
8.548000,1.844245,-1.602641,1.844087,-1.658222,1.844245,-1.603170,1.844087,-1.658222,14.000000
8.549000,1.842641,-1.605859,1.842483,-1.661475,1.842641,-1.606389,1.842483,-1.661475,57.000000
8.550000,1.841034,-1.609059,1.840875,-1.664709,1.841033,-1.609589,1.840875,-1.664709,18.000000
8.551000,1.839423,-1.612240,1.839265,-1.667925,1.839423,-1.612770,1.839265,-1.667925,14.000000
8.552000,1.837809,-1.615402,1.837651,-1.671122,1.837809,-1.615933,1.837651,-1.671122,10.000000
8.553000,1.836192,-1.618546,1.836034,-1.674300,1.836192,-1.619077,1.836034,-1.674300,9.000000
8.554000,1.834572,-1.621671,1.834413,-1.677460,1.834572,-1.622202,1.834413,-1.677460,9.000000
8.555000,1.832949,-1.624777,1.832790,-1.680600,1.832949,-1.625309,1.832790,-1.680600,9.000000
8.556000,1.831323,-1.627865,1.831164,-1.683722,1.831322,-1.628397,1.831164,-1.683722,9.000000
8.557000,1.829693,-1.630933,1.829534,-1.686825,1.829693,-1.631466,1.829534,-1.686825,9.000000
8.558000,1.828061,-1.633983,1.827902,-1.689909,1.828060,-1.634516,1.827902,-1.689909,10.000000
8.559000,1.826425,-1.637014,1.826266,-1.692973,1.826425,-1.637547,1.826266,-1.692973,9.000000
8.560000,1.824787,-1.640025,1.824627,-1.696019,1.824786,-1.640560,1.824627,-1.696019,9.000000
8.561000,1.823145,-1.643018,1.822986,-1.699046,1.823145,-1.643553,1.822986,-1.699046,12.000000
8.562000,1.821501,-1.645992,1.821341,-1.702053,1.821500,-1.646527,1.821341,-1.702053,21.000000
8.563000,1.819853,-1.648947,1.819694,-1.705042,1.819853,-1.649482,1.819694,-1.705042,15.000000
8.564000,1.818203,-1.651882,1.818043,-1.708011,1.818202,-1.652418,1.818043,-1.708011,120.000000
8.565000,1.816549,-1.654798,1.816390,-1.710960,1.816549,-1.655335,1.816390,-1.710960,15.000000
8.566000,1.814893,-1.657695,1.814733,-1.713891,1.814893,-1.658232,1.814733,-1.713891,12.000000
8.567000,1.813234,-1.660573,1.813074,-1.716802,1.813234,-1.661110,1.813074,-1.716802,14.000000
8.568000,1.811572,-1.663432,1.811412,-1.719694,1.811572,-1.663969,1.811412,-1.719694,14.000000
8.569000,1.809907,-1.666271,1.809747,-1.722566,1.809907,-1.666809,1.809747,-1.722566,12.000000
8.570000,1.808239,-1.669091,1.808079,-1.725419,1.808239,-1.669629,1.808079,-1.725419,12.000000
8.571000,1.806569,-1.671891,1.806409,-1.728252,1.806569,-1.672430,1.806409,-1.728252,12.000000
8.572000,1.804896,-1.674672,1.804735,-1.731066,1.804895,-1.675211,1.804735,-1.731066,12.000000
8.573000,1.803220,-1.677434,1.803059,-1.733860,1.803219,-1.677973,1.803059,-1.733860,18.000000
8.574000,1.801541,-1.680175,1.801380,-1.736635,1.801541,-1.680716,1.801380,-1.736635,13.000000
8.575000,1.799859,-1.682898,1.799699,-1.739389,1.799859,-1.683438,1.799699,-1.739389,15.000000
8.576000,1.798175,-1.685600,1.798014,-1.742124,1.798175,-1.686141,1.798014,-1.742124,12.000000
8.577000,1.796488,-1.688283,1.796327,-1.744840,1.796488,-1.688825,1.796327,-1.744840,13.000000
8.578000,1.794799,-1.690947,1.794637,-1.747535,1.794798,-1.691489,1.794637,-1.747535,12.000000
8.579000,1.793106,-1.693590,1.792945,-1.750211,1.793106,-1.694133,1.792945,-1.750211,13.000000
8.580000,1.791411,-1.696214,1.791250,-1.752867,1.791411,-1.696757,1.791250,-1.752867,45415.000000
8.581000,1.789714,-1.698818,1.789553,-1.755503,1.789714,-1.699361,1.789553,-1.755503,24.000000
8.582000,1.788014,-1.701402,1.787852,-1.758119,1.788013,-1.701946,1.787852,-1.758119,23.000000
8.583000,1.786311,-1.703967,1.786150,-1.760714,1.786311,-1.704510,1.786150,-1.760714,23.000000
8.584000,1.784606,-1.706511,1.784444,-1.763290,1.784605,-1.707055,1.784444,-1.763290,23.000000
8.585000,1.782898,-1.709035,1.782736,-1.765846,1.782898,-1.709580,1.782736,-1.765846,22.000000
8.586000,1.781188,-1.711540,1.781026,-1.768382,1.781187,-1.712085,1.781026,-1.768382,22.000000
8.587000,1.779475,-1.714024,1.779313,-1.770897,1.779475,-1.714570,1.779313,-1.770897,23.000000
8.588000,1.777760,-1.716489,1.777598,-1.773393,1.777759,-1.717034,1.777598,-1.773393,23.000000
8.589000,1.776042,-1.718933,1.775880,-1.775868,1.776042,-1.719479,1.775880,-1.775868,22.000000
8.590000,1.774322,-1.721357,1.774160,-1.778323,1.774322,-1.721904,1.774160,-1.778323,23.000000
8.591000,1.772599,-1.723761,1.772437,-1.780757,1.772599,-1.724308,1.772437,-1.780757,23.000000
8.592000,1.770874,-1.726145,1.770712,-1.783172,1.770874,-1.726692,1.770712,-1.783172,22.000000
8.593000,1.769147,-1.728508,1.768985,-1.785566,1.769147,-1.729056,1.768985,-1.785566,22.000000
8.594000,1.767417,-1.730851,1.767255,-1.787939,1.767417,-1.731400,1.767255,-1.787939,22.000000
8.595000,1.765685,-1.733174,1.765523,-1.790292,1.765685,-1.733723,1.765523,-1.790292,23.000000
8.596000,1.763951,-1.735477,1.763788,-1.792625,1.763951,-1.736026,1.763788,-1.792625,22.000000
8.597000,1.762214,-1.737759,1.762052,-1.794937,1.762214,-1.738309,1.762052,-1.794937,22.000000
8.598000,1.760475,-1.740021,1.760313,-1.797229,1.760475,-1.740571,1.760313,-1.797229,22.000000
8.599000,1.758734,-1.742262,1.758571,-1.799500,1.758734,-1.742813,1.758571,-1.799500,22.000000
8.600000,1.756991,-1.744483,1.756828,-1.801750,1.756991,-1.745034,1.756828,-1.801750,22.000000
8.601000,1.755245,-1.746684,1.755082,-1.803980,1.755245,-1.747235,1.755082,-1.803980,34.000000
8.602000,1.753498,-1.748864,1.753334,-1.806189,1.753497,-1.749415,1.753334,-1.806189,23.000000
8.603000,1.751748,-1.751023,1.751584,-1.808377,1.751747,-1.751575,1.751584,-1.808377,23.000000
8.604000,1.749996,-1.753162,1.749832,-1.810545,1.749995,-1.753714,1.749832,-1.810545,26.000000
8.605000,1.748241,-1.755280,1.748078,-1.812692,1.748241,-1.755832,1.748078,-1.812692,29.000000
8.606000,1.746485,-1.757377,1.746322,-1.814818,1.746485,-1.757930,1.746322,-1.814818,29.000000
8.607000,1.744727,-1.759454,1.744563,-1.816924,1.744726,-1.760007,1.744563,-1.816924,23.000000
8.608000,1.742966,-1.761510,1.742803,-1.819008,1.742966,-1.762064,1.742803,-1.819008,24.000000
8.609000,1.741204,-1.763545,1.741040,-1.821072,1.741203,-1.764100,1.741040,-1.821072,23.000000
8.610000,1.739439,-1.765560,1.739275,-1.823114,1.739439,-1.766114,1.739275,-1.823114,90.000000
8.611000,1.737672,-1.767554,1.737509,-1.825136,1.737672,-1.768109,1.737509,-1.825136,51.000000
8.612000,1.735904,-1.769527,1.735740,-1.827137,1.735904,-1.770082,1.735740,-1.827137,37.000000
8.613000,1.734133,-1.771479,1.733969,-1.829116,1.734133,-1.772034,1.733969,-1.829116,54.000000
8.614000,1.732361,-1.773410,1.732197,-1.831075,1.732361,-1.773966,1.732197,-1.831075,24.000000
8.615000,1.730587,-1.775320,1.730422,-1.833012,1.730586,-1.775876,1.730422,-1.833012,23.000000
8.616000,1.728810,-1.777209,1.728646,-1.834929,1.728810,-1.777766,1.728646,-1.834929,36.000000
8.617000,1.727032,-1.779078,1.726868,-1.836824,1.727032,-1.779635,1.726868,-1.836824,40.000000
8.618000,1.725252,-1.780925,1.725088,-1.838698,1.725252,-1.781482,1.725088,-1.838698,23.000000
8.619000,1.723470,-1.782751,1.723306,-1.840552,1.723470,-1.783309,1.723306,-1.840552,23.000000
8.620000,1.721687,-1.784556,1.721522,-1.842383,1.721686,-1.785115,1.721522,-1.842383,23.000000
8.621000,1.719901,-1.786340,1.719737,-1.844194,1.719901,-1.786899,1.719737,-1.844194,23.000000
8.622000,1.718114,-1.788103,1.717949,-1.845983,1.718114,-1.788662,1.717949,-1.845983,23.000000
8.623000,1.716325,-1.789845,1.716160,-1.847751,1.716325,-1.790405,1.716160,-1.847751,23.000000
8.624000,1.714534,-1.791566,1.714370,-1.849498,1.714534,-1.792126,1.714370,-1.849498,23.000000
8.625000,1.712742,-1.793266,1.712577,-1.851223,1.712742,-1.793826,1.712577,-1.851223,24.000000
8.626000,1.710948,-1.794944,1.710783,-1.852927,1.710947,-1.795504,1.710783,-1.852927,24.000000
8.627000,1.709152,-1.796601,1.708987,-1.854610,1.709152,-1.797162,1.708987,-1.854610,353.000000
8.628000,1.707355,-1.798237,1.707190,-1.856271,1.707354,-1.798798,1.707190,-1.856271,43226.000000
8.629000,1.705556,-1.799851,1.705390,-1.857911,1.705555,-1.800413,1.705390,-1.857911,42.000000
8.630000,1.703755,-1.801445,1.703590,-1.859529,1.703755,-1.802007,1.703590,-1.859529,35.000000
8.631000,1.701953,-1.803017,1.701787,-1.861126,1.701952,-1.803579,1.701787,-1.861126,37.000000
8.632000,1.700149,-1.804567,1.699984,-1.862701,1.700149,-1.805130,1.699984,-1.862701,36.000000
8.633000,1.698344,-1.806096,1.698178,-1.864255,1.698343,-1.806659,1.698178,-1.864255,35.000000
8.634000,1.696537,-1.807604,1.696371,-1.865787,1.696536,-1.808167,1.696371,-1.865787,50.000000
8.635000,1.694728,-1.809090,1.694563,-1.867297,1.694728,-1.809654,1.694563,-1.867297,23.000000
8.636000,1.692918,-1.810555,1.692753,-1.868786,1.692918,-1.811119,1.692753,-1.868786,23.000000
8.637000,1.691107,-1.811999,1.690942,-1.870253,1.691107,-1.812563,1.690942,-1.870253,22.000000
8.638000,1.689294,-1.813421,1.689129,-1.871699,1.689294,-1.813985,1.689129,-1.871699,23.000000
8.639000,1.687480,-1.814821,1.687315,-1.873123,1.687480,-1.815386,1.687315,-1.873123,23.000000
8.640000,1.685665,-1.816200,1.685499,-1.874525,1.685665,-1.816766,1.685499,-1.874525,22.000000
8.641000,1.683848,-1.817558,1.683682,-1.875906,1.683848,-1.818123,1.683682,-1.875906,22.000000
8.642000,1.682030,-1.818893,1.681864,-1.877264,1.682029,-1.819459,1.681864,-1.877264,23.000000
8.643000,1.680210,-1.820208,1.680044,-1.878601,1.680210,-1.820774,1.680044,-1.878601,22.000000
8.644000,1.678389,-1.821500,1.678223,-1.879917,1.678389,-1.822067,1.678223,-1.879917,22.000000
8.645000,1.676567,-1.822771,1.676401,-1.881210,1.676567,-1.823338,1.676401,-1.881210,23.000000
8.646000,1.674744,-1.824021,1.674578,-1.882482,1.674744,-1.824588,1.674578,-1.882482,23.000000
8.647000,1.672919,-1.825248,1.672753,-1.883731,1.672919,-1.825816,1.672753,-1.883731,22.000000
8.648000,1.671093,-1.826454,1.670927,-1.884959,1.671093,-1.827022,1.670927,-1.884959,22.000000
8.649000,1.669266,-1.827639,1.669100,-1.886165,1.669266,-1.828207,1.669100,-1.886165,22.000000
8.650000,1.667438,-1.828801,1.667272,-1.887350,1.667438,-1.829370,1.667272,-1.887350,22.000000
8.651000,1.665609,-1.829942,1.665442,-1.888512,1.665608,-1.830511,1.665442,-1.888512,22.000000
8.652000,1.663778,-1.831061,1.663612,-1.889652,1.663778,-1.831630,1.663612,-1.889652,22.000000
8.653000,1.661947,-1.832159,1.661780,-1.890770,1.661946,-1.832728,1.661780,-1.890770,22.000000
8.654000,1.660114,-1.833234,1.659947,-1.891867,1.660114,-1.833804,1.659947,-1.891867,23.000000
8.655000,1.658280,-1.834288,1.658113,-1.892941,1.658280,-1.834858,1.658113,-1.892941,22.000000
8.656000,1.656445,-1.835320,1.656278,-1.893993,1.656445,-1.835890,1.656278,-1.893993,22.000000
8.657000,1.654609,-1.836330,1.654443,-1.895024,1.654609,-1.836901,1.654443,-1.895024,23.000000
8.658000,1.652773,-1.837318,1.652606,-1.896032,1.652772,-1.837889,1.652606,-1.896032,22.000000
8.659000,1.650935,-1.838285,1.650768,-1.897018,1.650935,-1.838856,1.650768,-1.897018,23.000000
8.660000,1.649096,-1.839229,1.648929,-1.897983,1.649096,-1.839801,1.648929,-1.897983,23.000000
8.661000,1.647256,-1.840152,1.647089,-1.898925,1.647256,-1.840724,1.647089,-1.898925,23.000000
8.662000,1.645416,-1.841053,1.645249,-1.899845,1.645415,-1.841625,1.645249,-1.899845,26.000000
8.663000,1.643574,-1.841931,1.643407,-1.900743,1.643574,-1.842504,1.643407,-1.900743,23.000000
8.664000,1.641732,-1.842788,1.641565,-1.901618,1.641732,-1.843361,1.641565,-1.901618,22.000000
8.665000,1.639889,-1.843623,1.639721,-1.902472,1.639888,-1.844196,1.639721,-1.902472,22.000000
8.666000,1.638045,-1.844436,1.637877,-1.903304,1.638044,-1.845010,1.637877,-1.903304,22.000000
8.667000,1.636200,-1.845227,1.636032,-1.904113,1.636200,-1.845801,1.636032,-1.904113,22.000000
8.668000,1.634354,-1.845996,1.634187,-1.904900,1.634354,-1.846570,1.634187,-1.904900,22.000000
8.669000,1.632508,-1.846743,1.632340,-1.905665,1.632508,-1.847318,1.632340,-1.905665,22.000000
8.670000,1.630661,-1.847468,1.630493,-1.906408,1.630660,-1.848043,1.630493,-1.906408,25.000000
8.671000,1.628813,-1.848171,1.628645,-1.907129,1.628813,-1.848746,1.628645,-1.907129,45920.000000
8.672000,1.626964,-1.848852,1.626797,-1.907827,1.626964,-1.849427,1.626797,-1.907827,24.000000
8.673000,1.625115,-1.849511,1.624948,-1.908503,1.625115,-1.850087,1.624948,-1.908503,23.000000
8.674000,1.623265,-1.850148,1.623098,-1.909157,1.623265,-1.850724,1.623098,-1.909157,26.000000
8.675000,1.621415,-1.850763,1.621247,-1.909789,1.621415,-1.851339,1.621247,-1.909789,24.000000
8.676000,1.619564,-1.851356,1.619396,-1.910398,1.619564,-1.851932,1.619396,-1.910398,23.000000
8.677000,1.617712,-1.851927,1.617544,-1.910986,1.617712,-1.852503,1.617544,-1.910986,23.000000
8.678000,1.615860,-1.852475,1.615692,-1.911550,1.615860,-1.853052,1.615692,-1.911550,23.000000
8.679000,1.614007,-1.853002,1.613839,-1.912093,1.614007,-1.853579,1.613839,-1.912093,23.000000
8.680000,1.612154,-1.853506,1.611986,-1.912613,1.612154,-1.854084,1.611986,-1.912613,24.000000
8.681000,1.610300,-1.853989,1.610132,-1.913111,1.610300,-1.854566,1.610132,-1.913111,23.000000
8.682000,1.608446,-1.854449,1.608278,-1.913587,1.608446,-1.855027,1.608278,-1.913587,23.000000
8.683000,1.606591,-1.854887,1.606423,-1.914040,1.606591,-1.855465,1.606423,-1.914040,22.000000
8.684000,1.604736,-1.855303,1.604568,-1.914472,1.604736,-1.855882,1.604568,-1.914472,23.000000
8.685000,1.602881,-1.855697,1.602713,-1.914880,1.602881,-1.856276,1.602713,-1.914880,22.000000
8.686000,1.601025,-1.856069,1.600857,-1.915267,1.601025,-1.856648,1.600857,-1.915267,23.000000
8.687000,1.599169,-1.856419,1.599000,-1.915631,1.599168,-1.856998,1.599000,-1.915631,24.000000
8.688000,1.597312,-1.856746,1.597144,-1.915972,1.597312,-1.857325,1.597144,-1.915972,22.000000
8.689000,1.595455,-1.857051,1.595287,-1.916292,1.595455,-1.857631,1.595287,-1.916292,22.000000
8.690000,1.593598,-1.857335,1.593430,-1.916589,1.593598,-1.857914,1.593430,-1.916589,22.000000
8.691000,1.591741,-1.857596,1.591572,-1.916863,1.591740,-1.858176,1.591572,-1.916863,22.000000
8.692000,1.589883,-1.857834,1.589714,-1.917116,1.589883,-1.858415,1.589714,-1.917116,22.000000
8.693000,1.588025,-1.858051,1.587856,-1.917346,1.588025,-1.858632,1.587856,-1.917346,22.000000
8.694000,1.586167,-1.858246,1.585998,-1.917553,1.586166,-1.858826,1.585998,-1.917553,22.000000
8.695000,1.584308,-1.858418,1.584140,-1.917738,1.584308,-1.858999,1.584140,-1.917738,22.000000
8.696000,1.582450,-1.858568,1.582281,-1.917901,1.582450,-1.859149,1.582281,-1.917901,32.000000
8.697000,1.580591,-1.858696,1.580423,-1.918041,1.580591,-1.859278,1.580423,-1.918041,23.000000
8.698000,1.578733,-1.858802,1.578564,-1.918159,1.578732,-1.859384,1.578564,-1.918159,22.000000
8.699000,1.576874,-1.858886,1.576705,-1.918255,1.576873,-1.859467,1.576705,-1.918255,23.000000
8.700000,1.575015,-1.858947,1.574846,-1.918328,1.575014,-1.859529,1.574846,-1.918328,23.000000
8.701000,1.573156,-1.858986,1.572987,-1.918379,1.573155,-1.859569,1.572987,-1.918379,35.000000
8.702000,1.571297,-1.859003,1.571128,-1.918408,1.571296,-1.859586,1.571128,-1.918408,158.000000
8.703000,1.569438,-1.858998,1.569269,-1.918414,1.569437,-1.859581,1.569269,-1.918414,28.000000
8.704000,1.567579,-1.858971,1.567410,-1.918397,1.567579,-1.859554,1.567410,-1.918397,23.000000
8.705000,1.565720,-1.858921,1.565551,-1.918359,1.565720,-1.859505,1.565551,-1.918359,23.000000
8.706000,1.563861,-1.858850,1.563692,-1.918297,1.563861,-1.859433,1.563692,-1.918297,23.000000
8.707000,1.562002,-1.858756,1.561833,-1.918214,1.562002,-1.859340,1.561833,-1.918214,22.000000
8.708000,1.560143,-1.858640,1.559974,-1.918108,1.560143,-1.859224,1.559974,-1.918108,23.000000
8.709000,1.558285,-1.858502,1.558116,-1.917980,1.558285,-1.859086,1.558116,-1.917980,24.000000
8.710000,1.556426,-1.858341,1.556257,-1.917829,1.556426,-1.858926,1.556257,-1.917829,23.000000
8.711000,1.554568,-1.858159,1.554399,-1.917656,1.554568,-1.858743,1.554399,-1.917656,22.000000
8.712000,1.552710,-1.857954,1.552541,-1.917461,1.552710,-1.858539,1.552541,-1.917461,24.000000
8.713000,1.550852,-1.857727,1.550683,-1.917243,1.550852,-1.858312,1.550683,-1.917243,22.000000
8.714000,1.548995,-1.857478,1.548826,-1.917003,1.548994,-1.858063,1.548826,-1.917003,22.000000
8.715000,1.547137,-1.857207,1.546968,-1.916740,1.547137,-1.857792,1.546968,-1.916740,23.000000
8.716000,1.545280,-1.856913,1.545111,-1.916455,1.545280,-1.857499,1.545111,-1.916455,22.000000
8.717000,1.543424,-1.856598,1.543254,-1.916148,1.543423,-1.857183,1.543254,-1.916148,24.000000
8.718000,1.541567,-1.856260,1.541398,-1.915818,1.541567,-1.856846,1.541398,-1.915818,217.000000
8.719000,1.539711,-1.855900,1.539542,-1.915466,1.539711,-1.856486,1.539542,-1.915466,553.000000
8.720000,1.537855,-1.855518,1.537686,-1.915092,1.537855,-1.856104,1.537686,-1.915092,26.000000
8.721000,1.536000,-1.855114,1.535831,-1.914696,1.536000,-1.855700,1.535831,-1.914696,44429.000000
8.722000,1.534145,-1.854688,1.533976,-1.914277,1.534145,-1.855274,1.533976,-1.914277,43.000000
